model_id,canonical_id,successful_discovery_records,records_mentioning_skill,fixture_prevalence,ci_low,ci_high,source_record_ids_json,fixture_warning
gpt2_2017,record_keeping,9,3,0.3333333333333333,0.1111111111111111,0.6666666666666666,"[""194bd26953d2fdda59f8f11d5228536a46aada12d040f503f72b33b967975778"",""2298a4e1b0325fa6368385cadd02f9f50c2da5da5c5bcdcf902a882b0333f866"",""47a44272b3c5f2dc357ff0f1f51091d8f1d75b4d1426c033825a9996eca43bc8"",""5765cd6c6341bd0cb163a02fa4e1ba5754bc1039596534365b5b80d5bd40bc0e"",""712584feccbf86ed2b6a734625c5a01f8b880a55eef6eaa2947854f75284faf3"",""be57dcd97e4ac13725cfe7793efd86e26ab84c8c1d2a63481ce1e05dce690457"",""d0443dc184b4a7526e6fbe83e44de971227bc376c45f1f6f87c21526a14e721e"",""d7c7e07067c522368ad68795a67d0d33a0807f530d5d63f92fa3996f34726fdb"",""edb987508044db59b38c5b8330481f54060995d76f7316dff30aa62e74c94b9c""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
gpt2_2017,reservation_systems,9,6,0.6666666666666666,0.3333333333333333,1.0,"[""194bd26953d2fdda59f8f11d5228536a46aada12d040f503f72b33b967975778"",""2298a4e1b0325fa6368385cadd02f9f50c2da5da5c5bcdcf902a882b0333f866"",""47a44272b3c5f2dc357ff0f1f51091d8f1d75b4d1426c033825a9996eca43bc8"",""5765cd6c6341bd0cb163a02fa4e1ba5754bc1039596534365b5b80d5bd40bc0e"",""712584feccbf86ed2b6a734625c5a01f8b880a55eef6eaa2947854f75284faf3"",""be57dcd97e4ac13725cfe7793efd86e26ab84c8c1d2a63481ce1e05dce690457"",""d0443dc184b4a7526e6fbe83e44de971227bc376c45f1f6f87c21526a14e721e"",""d7c7e07067c522368ad68795a67d0d33a0807f530d5d63f92fa3996f34726fdb"",""edb987508044db59b38c5b8330481f54060995d76f7316dff30aa62e74c94b9c""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
gpt2_2017,teamwork,9,9,1.0,1.0,1.0,"[""194bd26953d2fdda59f8f11d5228536a46aada12d040f503f72b33b967975778"",""2298a4e1b0325fa6368385cadd02f9f50c2da5da5c5bcdcf902a882b0333f866"",""47a44272b3c5f2dc357ff0f1f51091d8f1d75b4d1426c033825a9996eca43bc8"",""5765cd6c6341bd0cb163a02fa4e1ba5754bc1039596534365b5b80d5bd40bc0e"",""712584feccbf86ed2b6a734625c5a01f8b880a55eef6eaa2947854f75284faf3"",""be57dcd97e4ac13725cfe7793efd86e26ab84c8c1d2a63481ce1e05dce690457"",""d0443dc184b4a7526e6fbe83e44de971227bc376c45f1f6f87c21526a14e721e"",""d7c7e07067c522368ad68795a67d0d33a0807f530d5d63f92fa3996f34726fdb"",""edb987508044db59b38c5b8330481f54060995d76f7316dff30aa62e74c94b9c""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
gpt2_2017,time_management,9,3,0.3333333333333333,0.0,0.6666666666666666,"[""194bd26953d2fdda59f8f11d5228536a46aada12d040f503f72b33b967975778"",""2298a4e1b0325fa6368385cadd02f9f50c2da5da5c5bcdcf902a882b0333f866"",""47a44272b3c5f2dc357ff0f1f51091d8f1d75b4d1426c033825a9996eca43bc8"",""5765cd6c6341bd0cb163a02fa4e1ba5754bc1039596534365b5b80d5bd40bc0e"",""712584feccbf86ed2b6a734625c5a01f8b880a55eef6eaa2947854f75284faf3"",""be57dcd97e4ac13725cfe7793efd86e26ab84c8c1d2a63481ce1e05dce690457"",""d0443dc184b4a7526e6fbe83e44de971227bc376c45f1f6f87c21526a14e721e"",""d7c7e07067c522368ad68795a67d0d33a0807f530d5d63f92fa3996f34726fdb"",""edb987508044db59b38c5b8330481f54060995d76f7316dff30aa62e74c94b9c""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,ai_literacy,9,6,0.6666666666666666,0.3333333333333333,0.8888888888888888,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,attention_to_detail,9,7,0.7777777777777778,0.4444444444444444,1.0,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,complaint_handling,9,5,0.5555555555555556,0.2222222222222222,0.8888888888888888,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,customer_service,9,6,0.6666666666666666,0.3333333333333333,0.8888888888888888,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,data_privacy,9,9,1.0,1.0,1.0,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,guest_communication,9,9,1.0,1.0,1.0,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,local_knowledge,9,0,0.0,0.0,0.0,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,multitasking,9,6,0.6666666666666666,0.3333333333333333,1.0,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,payment_processing,9,3,0.3333333333333333,0.0,0.6666666666666666,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,problem_solving,9,4,0.4444444444444444,0.1111111111111111,0.7777777777777778,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,record_keeping,9,0,0.0,0.0,0.0,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,reservation_systems,9,9,1.0,1.0,1.0,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,teamwork,9,6,0.6666666666666666,0.3333333333333333,1.0,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
llama3_8b_instruct_2023,time_management,9,2,0.2222222222222222,0.0,0.5555555555555556,"[""152f09ea0294e7a3548392f8e59c2a054e2e7beae457585aef8ce5528b056c0a"",""19c594c6081b06157f611145e040b64715d6f6dc4a4f27aa66c0ad68347f8ace"",""304355a3e654cc4c2225140062f99c47fe94740a0a29dc7f927b350276e6e97b"",""3389df1c859b5753336e311a7a9c5a3571ec862935e0e869cdebbe73550bb1ca"",""59a74c319b23225f89307929f7249e2ece1b043cb7990b7db15487be9c0fb9d5"",""6df2feb3282b3c949cd75aeddf8437595d0e5f742834b4919f0b5d977b5a0ed0"",""6f2ea6f6ddbaf81dc1500bf3a83c96f278179e0202f2c74be2ee42ecbce0b3ca"",""a568cdd30ec5a10155db8718059657eb78c59fe21b1a214d6add15f920144ce6"",""e7fa0d7ac9b6aad67fe11d70d2f30be88799bff8cd9ef7a06f51978e0ed1827b""]",Synthetic fixture prevalence; not an empirical model or labour-market finding.
