fixture_data,backend,artifact_warning,model_id,canonical_id,n,mean_model_relative_probability,ci_low,ci_high,prompt_range,uncertainty_type,uncertainty_warning,effective_prompt_sample_size,measurement_record_ids_json,prompt_means_json,metric_warning,within_model_rank,bootstrap_rank_low,bootstrap_rank_high,probability_same_rank_as_point_estimate
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,gpt2_2017,record_keeping,3,0.46933880739147965,0.35130740081327466,0.6866020928430374,0.33529469202976275,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""8844eec86ff89290f72e068668aa695744e5983a6f99cfba06e2e407175cf513"",""b636b0527039ad4514a46f55f082580335be831b4bf1668bc118e484a946c01a"",""e0abad8248cab04c9284df0ec6ebdace93138ee73f14e613d917a868d2889cce""]","{""hiring"":0.3701069285181269,""important"":0.6866020928430374,""required"":0.35130740081327466}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,4,1,10,0.179
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,gpt2_2017,reservation_systems,3,0.5362960039456516,0.31669283131538944,0.8242386919877219,0.5075458606723324,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""14f272f95a5667ebb6445c218b0342cd930fd2325772e6ee6ed492bcd517c7da"",""7eb1ecfd58fa4f65eac5ceded5eaf3541aaba22f73fc3f3f17335c4339e7f43d"",""912cbdc720efd1f08acd1c784aed77993e612cea06af705e4f223f71fff381b9""]","{""hiring"":0.8242386919877219,""important"":0.31669283131538944,""required"":0.4679564885338434}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,2,1,10,0.1685
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,gpt2_2017,teamwork,3,0.4516242386790947,0.18106648491691513,0.689099009741953,0.5080325248250379,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""0ebc49104d38c9c2f8e9adcaf3b8574e8c06a977f3d069a42f36c4b65d6ce9b3"",""79641615bd7bbed4b5237741366dd78c12ede85ec2d2563bd69d62a13058ce11"",""79962e3b5bca740c03e05a8c2da2a280f00fca67f456f17bb761df99d222891e""]","{""hiring"":0.4847072213784159,""important"":0.18106648491691513,""required"":0.689099009741953}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,5,2,13,0.115
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,gpt2_2017,time_management,3,0.33896803542763654,0.12909817180938307,0.5557669090838593,0.4266687372744762,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""5b40c23082cbc6aba0554b1381c32eceb260ce49f6cae835e8364aa271238871"",""946187f5bdfc5682b1b77fc37de0d4afeba4f2d519deedcf05c77af3ac5aac64"",""e73749262ba9251b38a9160ab319ed0d6cdb658fc4bb21ad99d0c7628bc48cb4""]","{""hiring"":0.12909817180938307,""important"":0.5557669090838593,""required"":0.33203902538966734}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,9,3,14,0.102
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,llama3_8b_instruct_2023,ai_literacy,3,0.5408145249810618,0.2574650287011675,0.7346252112148223,0.4771601825136548,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""24b0e29140dffdd9fadac820c089e69392178ac4ce7d35a728221808f542e1a4"",""4063f1d1f16b3aac11d258ac554121f578ab33340e4a5609c9d1b52bc37df443"",""d446640a7f16fe42aa18f3c895dbec89dbd70d07932e34f1c6faa94d7627eabb""]","{""hiring"":0.2574650287011675,""important"":0.7346252112148223,""required"":0.6303533350271953}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,7,2,13,0.121
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,llama3_8b_instruct_2023,attention_to_detail,3,0.38404488250933383,0.22931036398992521,0.6341543382161265,0.40484397422620133,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""227f7d9ee2cf44af02cd2a35f892d0c30513016015b399c587879ef098efdfef"",""259dc47f9e71954fe8933d95a2322ca11a8164ff4047e34294aa463288882b31"",""8b3623fe21828bd5066bfa9ba29e8ebb4b3d1bfd20a85bc5b8ad711e4cb25fe9""]","{""hiring"":0.6341543382161265,""important"":0.22931036398992521,""required"":0.28866994532194973}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,11,5,14,0.138
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,llama3_8b_instruct_2023,complaint_handling,3,0.5691886490799467,0.36800783723543984,0.7418862301983836,0.3738783929629438,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""a8ce97921e5dfa3b5dc966a699c47afa73545dc116d08c9774b6ffd58e9e2c11"",""b4251f448a28b1032d7c83326acf04362a417a9e9885a1e1eb309263faa02b17"",""d4cab4efe2cc59cd962fc0b818c63a94d38c392892f9cf247b3a5a2ae36240cd""]","{""hiring"":0.5976718798060167,""important"":0.7418862301983836,""required"":0.36800783723543984}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,6,2,12,0.138
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,llama3_8b_instruct_2023,customer_service,3,0.6402626681237864,0.6101219168056103,0.6910258940949338,0.08090397728932341,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""143357f49f1fad9be971db31019d5b5427f1c3a67278c25d50543e8461355387"",""3070024d6b2da2e28ba1f81d6f2fee932500a2861a3ed85792b4c99f9179ce1e"",""f0169d8d0656b04d6354a8996a244388716a34850a805a6e0b0088d4f21e441f""]","{""hiring"":0.6101219168056103,""important"":0.6196401934708151,""required"":0.6910258940949338}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,2,2,6,0.1105
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,llama3_8b_instruct_2023,data_privacy,3,0.5730031730206243,0.2972501175689478,0.8483122094046832,0.5510620918357354,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""6b58228b3aca5e367220c59ad3e708e09dc68cb4281b7d695762fbb5bf7278b3"",""6e972478ff1f78747ee637816df859e09a403e2aa7d932554026deefc6aa1d9e"",""b164a6086f284b38bbe0a49fa057b091e762587808b583fe54b211f57a459a2f""]","{""hiring"":0.2972501175689478,""important"":0.8483122094046832,""required"":0.573447192088242}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,5,2,12,0.097
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,llama3_8b_instruct_2023,guest_communication,3,0.8424321310209383,0.8343578138477991,0.8582557567609683,0.023897942913169268,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""c2c30639e00d0295c1083751fb0adf4861568a0602ad9ba2a02e8151b061837c"",""e07874cdf5c8082e7669ac87184f6276e5220faf816910ec11beb3691d1fdb07"",""eecd3541e701299e0d428f50a8a645d6a7370f859a6552bccd84bbd3853603a7""]","{""hiring"":0.8582557567609683,""important"":0.8343578138477991,""required"":0.8346828224540478}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,1,1,2,0.9385
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,llama3_8b_instruct_2023,local_knowledge,3,0.633964348786346,0.2830460528835285,0.8751311606740572,0.5920851077905287,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""ca4ccd744872075f24cc6e074edd34dab07e6195b5e8746dc1cdbf9032ab30dc"",""cd8e67c3cda67f450d5ce84479514a1438aa599b105f408862af62854bbdc27c"",""f1e7cd3a75b5dc586b7cc07fe3d5205be2fb334b5a62fefeeed3a37e9f8f5503""]","{""hiring"":0.2830460528835285,""important"":0.8751311606740572,""required"":0.7437158328014523}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,3,1,13,0.133
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,llama3_8b_instruct_2023,multitasking,3,0.38145454847762483,0.17454994808299987,0.7668508410111553,0.5923008929281555,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""3e043e169a1583c7d2bb59824f39cd96ea369f03567c2d75eafb29c2171e1d41"",""bd915e523f388d7d3ae738a29ad16da413c252ccaa0574b39a8188bf6893fa91"",""c7d5653e2f3c706a3ab9cb19a16bc3976387dd86d741e60230c41725188f33e4""]","{""hiring"":0.17454994808299987,""important"":0.20296285633871944,""required"":0.7668508410111553}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,12,3,14,0.1315
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,llama3_8b_instruct_2023,payment_processing,3,0.3808543817309526,0.15401214672184327,0.8341188860468703,0.6801067393250272,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""5c2d71d8731724b29fd95f17b92c1fe8e766f6325ebef5cdf382119c2125e76c"",""726f0426911e44fec0f2c08799f01664061010070a1cbc8924d18218dbe48606"",""7d4bbc80620076789a1b52ed01092620032fe945f1adbafc2f7f52b85e286f41""]","{""hiring"":0.8341188860468705,""important"":0.15401214672184327,""required"":0.15443211242414404}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,13,2,14,0.1105
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,llama3_8b_instruct_2023,problem_solving,3,0.591745770457037,0.38866048465519093,0.8074713708484184,0.4188108861932274,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""430a3cd929bfb812b470f711557dd763b17a45d1d2e6a9aa6030a07e2229fb84"",""5ceb88d0854de25d660d2e8fc12bc1f30e75973880145d650149e141c50a0e7d"",""8d8ee3f36c5b3cbcd76f18b216ab603d55f4129391b80d1379cd9b896d7a31e4""]","{""hiring"":0.8074713708484184,""important"":0.38866048465519093,""required"":0.5791054558675017}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,4,2,10,0.1325
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,llama3_8b_instruct_2023,record_keeping,3,0.4540809861290727,0.25974195068451683,0.7158054621538948,0.4560635114693781,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""06a4ab1acf17de5f150adbe647820171446751f5627249e673376a75e2e18a78"",""910d23c3b77ac050de2d969e22b6e5fd3c7b2312869854fc7e03440062e43f6c"",""aa4d1a92d92ee5d90b67e88bf780bcb9cb5d0a2bde678e164b9a89f91862c084""]","{""hiring"":0.25974195068451683,""important"":0.715805462153895,""required"":0.3866955455488063}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,9,3,14,0.1415
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,llama3_8b_instruct_2023,reservation_systems,3,0.44843547824948166,0.3317175801235101,0.5261216855032445,0.19440410537973435,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""58db77078411a1479ebb13402dff5a51c140864554736446043cb410eee392aa"",""c1aaddfc013be9e4f46e5dc7b959b5ccd02b48c7e147fceb0c1c271fedaff370"",""c8005fc90c3067a779336fb085e5048557a8b7f9f84b26f36234e8659dc01c3a""]","{""hiring"":0.4874671691216904,""important"":0.5261216855032445,""required"":0.3317175801235101}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,10,6,13,0.2355
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,llama3_8b_instruct_2023,teamwork,3,0.319797742770144,0.1209484729248161,0.5207768572183669,0.3998283842935508,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""090851972194ad5e2d4eb4f2acbdc5b1c4ff2a69dfee07f6ee66a0b976a1acc7"",""4676a25e2bb7b381cad0da08e7169e6a246710b4b76dedc6c359858061c8bc6f"",""c8cee2739456a17f73cd47b62781e8704eba8cb72049037fe060f3d8d6667f3a""]","{""hiring"":0.1209484729248161,""important"":0.31766789816724905,""required"":0.5207768572183669}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,14,7,14,0.2585
True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,llama3_8b_instruct_2023,time_management,3,0.46470088349182365,0.17963754616561553,0.7134947488879181,0.5338572027223025,descriptive_prompt_resampling_interval,Resamples the fixed prompt variants only; not a population confidence interval.,3,"[""19a01671890940e71d08f5d8d55a18a7ec7772b105c3e2d7b48f99ea31e18081"",""5b015fdec08fd449b2258b83fb0a36f17493939efc641cde010cb7634e774778"",""89c96f8556fdac2f87742bd1f047cfa4200bb0d5f575bf0f31ac592774249bcb""]","{""hiring"":0.713494748887918,""important"":0.1796375461656155,""required"":0.5009703554219375}",Within-model constrained-choice value; not a tokenizer-invariant raw probability.,8,2,14,0.1225
