fixture_data,backend,artifact_warning,model_id,canonical_id,base_present,alternative_present,base_rank,alternative_rank,rank_change,base_ci_low,base_ci_high,alternative_ci_low,alternative_ci_high,base_prompt_range,alternative_prompt_range
True,fixture,SYNTHETIC FIXTURE: taxonomy sensitivity software verification only; not empirical.,llama3_8b_instruct_2023,attention_to_detail,True,True,11,15,4,0.22931036398992521,0.6341543382161265,0.22931036398992521,0.6341543382161265,0.40484397422620133,0.40484397422620133
True,fixture,SYNTHETIC FIXTURE: taxonomy sensitivity software verification only; not empirical.,llama3_8b_instruct_2023,cash_handling,False,True,,6,,,,0.3274493461094313,0.8110309903886254,,0.48358164427919403
True,fixture,SYNTHETIC FIXTURE: taxonomy sensitivity software verification only; not empirical.,llama3_8b_instruct_2023,complaint_handling,True,True,6,9,3,0.36800783723543984,0.7418862301983836,0.36800783723543984,0.7418862301983836,0.3738783929629438,0.3738783929629438
True,fixture,SYNTHETIC FIXTURE: taxonomy sensitivity software verification only; not empirical.,llama3_8b_instruct_2023,conflict_resolution,False,True,,14,,,,0.29159040743599224,0.6338115113889512,,0.34222110395295896
True,fixture,SYNTHETIC FIXTURE: taxonomy sensitivity software verification only; not empirical.,llama3_8b_instruct_2023,customer_service,True,True,2,3,1,0.6101219168056103,0.6910258940949338,0.6101219168056103,0.6910258940949338,0.08090397728932341,0.08090397728932341
True,fixture,SYNTHETIC FIXTURE: taxonomy sensitivity software verification only; not empirical.,llama3_8b_instruct_2023,data_privacy,True,True,5,8,3,0.2972501175689478,0.8483122094046832,0.2972501175689478,0.8483122094046832,0.5510620918357354,0.5510620918357354
True,fixture,SYNTHETIC FIXTURE: taxonomy sensitivity software verification only; not empirical.,llama3_8b_instruct_2023,guest_communication,True,True,1,1,0,0.8343578138477991,0.8582557567609683,0.8343578138477991,0.8582557567609683,0.023897942913169268,0.023897942913169268
True,fixture,SYNTHETIC FIXTURE: taxonomy sensitivity software verification only; not empirical.,llama3_8b_instruct_2023,local_knowledge,True,True,3,4,1,0.2830460528835285,0.8751311606740572,0.2830460528835285,0.8751311606740572,0.5920851077905287,0.5920851077905287
True,fixture,SYNTHETIC FIXTURE: taxonomy sensitivity software verification only; not empirical.,llama3_8b_instruct_2023,multitasking,True,True,12,16,4,0.17454994808299987,0.7668508410111553,0.17454994808299987,0.7668508410111553,0.5923008929281555,0.5923008929281555
True,fixture,SYNTHETIC FIXTURE: taxonomy sensitivity software verification only; not empirical.,llama3_8b_instruct_2023,payment_processing,True,True,13,17,4,0.15401214672184327,0.8341188860468703,0.15401214672184327,0.8341188860468703,0.6801067393250272,0.6801067393250272
True,fixture,SYNTHETIC FIXTURE: taxonomy sensitivity software verification only; not empirical.,llama3_8b_instruct_2023,pms_proficiency,False,True,,19,,,,0.13055080073095213,0.33872111537026023,,0.2081703146393081
True,fixture,SYNTHETIC FIXTURE: taxonomy sensitivity software verification only; not empirical.,llama3_8b_instruct_2023,prioritization,False,True,,7,,,,0.13738117360648303,0.8677753684360862,,0.7303941948296031
True,fixture,SYNTHETIC FIXTURE: taxonomy sensitivity software verification only; not empirical.,llama3_8b_instruct_2023,problem_solving,True,True,4,5,1,0.38866048465519093,0.8074713708484184,0.38866048465519093,0.8074713708484184,0.4188108861932274,0.4188108861932274
True,fixture,SYNTHETIC FIXTURE: taxonomy sensitivity software verification only; not empirical.,llama3_8b_instruct_2023,record_keeping,True,True,9,12,3,0.25974195068451683,0.7158054621538948,0.25974195068451683,0.7158054621538948,0.4560635114693781,0.4560635114693781
True,fixture,SYNTHETIC FIXTURE: taxonomy sensitivity software verification only; not empirical.,llama3_8b_instruct_2023,reservation_systems,True,True,10,13,3,0.3317175801235101,0.5261216855032445,0.3317175801235101,0.5261216855032445,0.19440410537973435,0.19440410537973435
True,fixture,SYNTHETIC FIXTURE: taxonomy sensitivity software verification only; not empirical.,llama3_8b_instruct_2023,teamwork,True,True,14,18,4,0.1209484729248161,0.5207768572183669,0.1209484729248161,0.5207768572183669,0.3998283842935508,0.3998283842935508
True,fixture,SYNTHETIC FIXTURE: taxonomy sensitivity software verification only; not empirical.,llama3_8b_instruct_2023,time_management,True,True,8,11,3,0.17963754616561553,0.7134947488879181,0.17963754616561553,0.7134947488879181,0.5338572027223025,0.5338572027223025
