model_id,canonical_id,fixture_data,backend,artifact_warning,sequence_total_rank,length_normalized_rank,rank_change,sequence_total_probability,length_normalized_probability
llama3_8b_instruct_2023,guest_communication,True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,1,1,0,0.8424321310209383,0.6244994693630451
llama3_8b_instruct_2023,local_knowledge,True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,4,3,-1,0.633964348786346,0.45772839618990496
llama3_8b_instruct_2023,multitasking,True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,16,16,0,0.38145454847762483,0.26962543859355037
llama3_8b_instruct_2023,payment_processing,True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,17,14,-3,0.3808543817309526,0.2820825068637704
llama3_8b_instruct_2023,pms_proficiency,True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,19,19,0,0.2083732952659186,0.14736813764867476
llama3_8b_instruct_2023,prioritization,True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,7,5,-2,0.5763075739693121,0.419673083074491
llama3_8b_instruct_2023,problem_solving,True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,5,6,1,0.591745770457037,0.4024370368351066
llama3_8b_instruct_2023,record_keeping,True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,12,12,0,0.4540809861290727,0.304468462097017
llama3_8b_instruct_2023,reservation_systems,True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,13,13,0,0.44843547824948166,0.28972585696893866
llama3_8b_instruct_2023,teamwork,True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,18,18,0,0.319797742770144,0.2137464813200256
llama3_8b_instruct_2023,time_management,True,fixture,SYNTHETIC FIXTURE: software verification only; not empirical.,11,11,0,0.46470088349182365,0.31212898093637376
